pmid	doi	title	Hugo_Symbol
26477771	10.3760/cma.j.issn.0253-2727.2015.10.016	[Clinical significance of NF-κB/p65 expression in patients with diffuse large B-cell lymphoma].	NFKB1
26391888	10.1038/srep14315	Genome-wide homozygosity signature and risk of Hodgkin lymphoma.	NFKB1
26060405	10.2147/OTT.S82936	Oral treatment with the herbal formula B307 alleviates cardiac toxicity in doxorubicin-treated mice via suppressing oxidative stress, inflammation, and apoptosis.	NFKB1
26043790	10.1080/15548627.2015.1052205	Cocaine-mediated microglial activation involves the ER stress-autophagy axis.	NFKB1
25951043	10.1080/15548627.2015.1017192	The role of STAT3 in autophagy.	NFKB1
25922067	10.1074/jbc.M115.643700	Mapping the Interaction of B Cell Leukemia 3 (BCL-3) and Nuclear Factor κB (NF-κB) p50 Identifies a BCL-3-mimetic Anti-inflammatory Peptide.	NFKB1
27308399	10.4161/23723548.2014.968073	Nfkb1 suppresses DNA alkylation-induced tumor formation.	NFKB1
25541152	10.1038/leu.2014.351	MicroRNAs in B-cell lymphomas: how a complex biology gets more complex.	NFKB1
25394713	10.1038/leu.2014.324	GAPDH enhances the aggressiveness and the vascularization of non-Hodgkin's B lymphomas via NF-κB-dependent induction of HIF-1α.	NFKB1
24459141	10.1074/jbc.M114.551986	Inhibition of transcription by B cell Leukemia 3 (Bcl-3) protein requires interaction with nuclear factor κB (NF-κB) p50.	NFKB1
24292677	10.1038/onc.2013.503	YGLF motif in the Kaposi sarcoma herpes virus G-protein-coupled receptor adjusts NF-κB activation and paracrine actions.	NFKB1
23868181	10.1002/path.4239	Constitutive activation of distinct NF-κB signals in EBV-associated nasopharyngeal carcinoma.	NFKB1
23821202	10.1167/iovs.13-12272	MicroRNA profiling in ocular adnexal lymphoma: a role for MYC and NFKB1 mediated dysregulation of microRNA expression in aggressive disease.	NFKB1
23441730	10.1042/BJ20121651	The anti-inflammatory drug BAY 11-7082 suppresses the MyD88-dependent signalling network by targeting the ubiquitin system.	NFKB1
23360303	10.1111/bjh.12206	The Bruton tyrosine kinase (BTK) inhibitor PCI-32765 synergistically increases proteasome inhibitor activity in diffuse large-B cell lymphoma (DLBCL) and mantle cell lymphoma (MCL) cells sensitive or resistant to bortezomib.	NFKB1
22553204	10.1074/jbc.M112.340992	Tax protein-induced expression of antiapoptotic Bfl-1 protein contributes to survival of human T-cell leukemia virus type 1 (HTLV-1)-infected T-cells.	NFKB1
21902578	10.3109/10428194.2011.621566	Interleukin-6 plasma levels are modulated by a polymorphism in the NF-κB1 gene and are associated with outcome following rituximab-combined chemotherapy in diffuse large B-cell non-Hodgkin lymphoma.	NFKB1
21249144	10.1371/journal.pone.0016171	Identification of genes that elicit disuse muscle atrophy via the transcription factors p50 and Bcl-3.	NFKB1
21189087	10.1902/jop.2010.100312	Real-time quantitative polymerase chain reaction analysis of patients with refractory chronic periodontitis.	NFKB1
20410275	10.1128/JVI.00344-10	Epstein-Barr virus latent membrane protein 1 modulates distinctive NF- kappaB pathways through C-terminus-activating region 1 to regulate epidermal growth factor receptor expression.	NFKB1
19223558	10.1158/1055-9965.EPI-08-1130	Polymorphic variation in NFKB1 and other aspirin-related genes and risk of Hodgkin lymphoma.	NFKB1
18990758	10.1158/1055-9965.EPI-08-0536	Genetic variation in tumor necrosis factor and the nuclear factor-kappaB canonical pathway and risk of non-Hodgkin's lymphoma.	NFKB1
18596915	10.1371/journal.pone.0002555	RelB-dependent stromal cells promote T-cell leukemogenesis.	NFKB1
18287044	10.1073/pnas.0712313105	NEMO recognition of ubiquitinated Bcl10 is required for T cell receptor-mediated NF-kappaB activation.	NFKB1
17641042	10.4049/jimmunol.179.3.1760	OX40 gene expression is up-regulated by chromatin remodeling in its promoter region containing Sp1/Sp3, YY1, and NF-kappa B binding sites.	NFKB1
17573907	10.1111/j.1462-5822.2007.00950.x	Alteration of NF-kappaB activity leads to mitochondrial apoptosis after infection with pathological prion protein.	NFKB1
17356384	10.1097/01.jnen.0000248553.45456.96	Transcriptional profiling of the nuclear factor-kappaB pathway identifies a subgroup of primary lymphoma of the central nervous system with low BCL10 expression.	NFKB1
16778171	10.1158/0008-5472.CAN-06-0194	NFKB1 is a direct target of the TAL1 oncoprotein in human T leukemia cells.	NFKB1
16751281	10.1073/pnas.0507809103	The role of NF-{kappa}B-1 and NF-{kappa}B-2-mediated resistance to apoptosis in lymphomas.	NFKB1
16288225	10.1038/sj.onc.1209178	Gene expression profiling identifies molecular subgroups among nodal peripheral T-cell lymphomas.	NFKB1
16037393	10.1182/blood-2004-12-4965	Distinct roles for the NF-kappaB1 and c-Rel transcription factors in the differentiation and survival of plasmacytoid and conventional dendritic cells activated by TLR-9 signals.	NFKB1
15940251	10.1038/sj.onc.1208779	Nfkb 1 is dispensable for Myc-induced lymphomagenesis.	NFKB1
15546001	10.1172/JCI21696	Disruption of either the Nfkb1 or the Bcl3 gene inhibits skeletal muscle atrophy.	NFKB1
15231650	10.1158/0008-5472.CAN-03-3885	High-throughput retroviral tagging for identification of genes involved in initiation and progression of mouse splenic marginal zone lymphomas.	NFKB1
15153339	10.1593/neo.3388	Tax-independent constitutive IkappaB kinase activation in adult T-cell leukemia cells.	NFKB1
12058256	10.1038/sj.gene.6363846	Inhibitors in the NFkappaB cascade comprise prime candidate genes predisposing to multiple sclerosis, especially in selected combinations.	NFKB1
10670837	10.1097/00024382-200013020-00001	NF-kappaB regulatory mechanisms in alveolar macrophages from patients with acute respiratory distress syndrome.	NFKB1
10390192	10.1016/s0301-472x(99)00053-3	NF-kappaB involvement in the activation of primary adult T-cell leukemia cells and its clinical implications.	NFKB1
9480976	10.1084/jem.187.5.663	B lymphocytes differentially use the Rel and nuclear factor kappaB1 (NF-kappaB1) transcription factors to regulate cell cycle progression and apoptosis in quiescent and mitogen-activated cells.	NFKB1
9218802	10.1093/emboj/16.12.3609	Regulation of NFKB1 proteins by the candidate oncoprotein BCL-3: generation of NF-kappaB homodimers from the cytoplasmic pool of p50-p105 and nuclear translocation.	NFKB1
9021684	10.3109/10428199609054800	The involvement of the candidate proto-oncogene NFKB2/lyt-10 in lymphoid malignancies.	NFKB1
8378093		Structural alterations of the NF-kappa B transcription factor lyt-10 in lymphoid malignancies.	NFKB1
7692229	10.1128/mcb.13.10.6283-6289.1993	Differential regulation of vascular cell adhesion molecule 1 gene expression by specific NF-kappa B subunits in endothelial and epithelial cells.	NFKB1
1612589	10.1016/0888-7543(92)90244-m	Related subunits of NF-kappa B map to two distinct loci associated with translocations in leukemia, NFKB1 and NFKB2.	NFKB1
31803180	10.3389/fimmu.2019.02618	Late-Onset Antibody Deficiency Due to Monoallelic Alterations in <i>NFKB1</i>.	NFKB1
30787019	10.1182/bloodadvances.2018029322	Cells of adult T-cell leukemia evade HTLV-1 Tax/NF-κB hyperactivation-induced senescence.	NFKB1
30711173	10.1016/j.joen.2018.10.006	Inhibition of Nuclear Factor Kappa B Prevents the Development of Experimental Periapical Lesions.	NFKB1
30696620	10.1182/blood-2018-08-871293	Autocrine LTA signaling drives NF-κB and JAK-STAT activity and myeloid gene expression in Hodgkin lymphoma.	NFKB1
28346502	10.1371/journal.pone.0174136	EBV induces persistent NF-κB activation and contributes to survival of EBV-positive neoplastic T- or NK-cells.	NFKB1
27546290	10.1016/j.semcancer.2016.08.001	Genetic drivers of NF-κB deregulation in diffuse large B-cell lymphoma.	NFKB1
27503810	10.1016/j.semcancer.2016.08.002	NF-κB deregulation in splenic marginal zone lymphoma.	NFKB1
27452667	10.1016/j.semcancer.2016.07.003	MALT lymphoma: A paradigm of NF-κB dysregulation.	NFKB1
27402288	10.1016/j.semcancer.2016.07.001	Toll-like receptors signaling: A complex network for NF-κB activation in B-cell lymphoid malignancies.	NFKB1
27338827	10.1007/s10875-016-0306-1	NF-κB1 Haploinsufficiency Causing Immunodeficiency and EBV-Driven Lymphoproliferation.	NFKB1
27262792	10.1016/j.semcancer.2016.05.002	Mechanisms of NF-κB deregulation in lymphoid malignancies.	NFKB1
27221964	10.1016/j.semcancer.2016.05.001	NF-κB deregulation in Hodgkin lymphoma.	NFKB1
26612043	10.1007/s11427-015-4977-2	Molecular pathogenesis of lymphomas of mucosa-associated lymphoid tissue--from (auto)antigen driven selection to the activation of NF-κB signaling.	NFKB1
26606782		[PROGNOSTIC ROLE OF NF-κB EXPRESSION IN DIFFUSE LARGE B-CELL LYMPHOMA SUBGROUPS].	NFKB1
26275874	10.1007/82_2015_479	Roles of the NF-κB Pathway in B-Lymphocyte Biology.	NFKB1
26049760	10.1097/MOH.0000000000000160	Unexpected functions of nuclear factor-κB during germinal center B-cell development: implications for lymphomagenesis.	NFKB1
25960206	10.1002/gcc.22253	NFkB is activated by multiple mechanisms in hairy cell leukemia.	NFKB1
25636172	10.1016/j.humpath.2014.06.032	Clinicopathological implications of nuclear factor κB signal pathway activation in diffuse large B-cell lymphoma.	NFKB1
24867094	10.1007/s13277-014-1998-6	Crebanine, an aporphine alkaloid, sensitizes TNF-α-induced apoptosis and suppressed invasion of human lung adenocarcinoma cells A549 by blocking NF-κB-regulated gene products.	NFKB1
24704296	10.1016/j.canlet.2014.03.030	The NF-κB inhibitor DHMEQ decreases survival factors, overcomes the protective activity of microenvironment and synergizes with chemotherapy agents in classical Hodgkin lymphoma.	NFKB1
24419302	10.1007/s00018-013-1545-4	NF-κB pathways in hematological malignancies.	NFKB1
24296945	10.1038/leu.2013.365	Whole-exome sequencing in splenic marginal zone lymphoma reveals mutations in genes involved in marginal zone differentiation.	NFKB1
24200242	10.1089/scd.2013.0270	Resistance of hematopoietic progenitors to Fas-mediated apoptosis is actively sustained by NFκB with a characteristic transcriptional signature.	NFKB1
23886693	10.1016/j.imbio.2013.06.013	Activation of NF-κB and respiratory burst following Aspergillus fumigatus stimulation of macrophages.	NFKB1
23328932	10.1007/s00428-013-1372-x	Nuclear factor-κB activation in primary lymphoma of bone.	NFKB1
22538516	10.1038/modpathol.2012.52	EBV-positive diffuse large B-cell lymphoma of the elderly is an aggressive post-germinal center B-cell neoplasm characterized by prominent nuclear factor-kB activation.	NFKB1
21743832	10.3390/v3060714	Human T-cell lymphotropic virus: a model of NF-κB-associated tumorigenesis.	NFKB1
21574100		Activation of NF-ĸB in leukemic cells in response to initial prednisone therapy in children with acute lymphoblastic leukaemia: relation to other prognostic factors.	NFKB1
20106524	10.1016/j.leukres.2009.12.014	NFkappaB modulators in a model of glucocorticoid resistant, childhood acute lymphoblastic leukemia.	NFKB1
19469019	10.1111/j.1349-7006.2009.01083.x	Transient inhibition of NF-kappaB by DHMEQ induces cell death of primary effusion lymphoma without HHV-8 reactivation.	NFKB1
19412164	10.1038/nature07968	Mutations of multiple genes cause deregulation of NF-kappaB in diffuse large B-cell lymphoma.	NFKB1
19279104	10.1128/JVI.00097-09	The LMP1 promoter can be transactivated directly by NF-kappaB.	NFKB1
19021048	10.1080/10428190802444176	Recent prognostic factors in diffuse large B-cell lymphoma indicate NF-kappaB pathway as a target for new therapeutic strategies.	NFKB1
18316375	10.1074/jbc.M707988200	Sequestration of NF-kappaB signaling complexes in lipid rafts contributes to repression of NF-kappaB in T lymphocytes under hyperthermia stress.	NFKB1
18006844	10.1158/0008-5472.CAN-07-0519	Chemosensitization of B-cell lymphomas by methylseleninic acid involves nuclear factor-kappaB inhibition and the rapid generation of other selenium species.	NFKB1
17555878	10.1016/j.bbagen.2007.04.011	Nitric oxide induces apoptosis in cutaneous T cell lymphoma (HuT-78) by downregulating constitutive NF-kappaB.	NFKB1
16439988	10.1038/sj.cdd.4401856	Deciphering the pathway from the TCR to NF-kappaB.	NFKB1
16270046	10.1038/sj.leu.2403960	Differential expression of NF-kappaB pathway genes among peripheral T-cell lymphomas.	NFKB1
16219794	10.1182/blood-2005-06-2536	Down-regulating constitutive activation of the NF-kappaB canonical pathway overcomes the resistance of cutaneous T-cell lymphoma to apoptosis.	NFKB1
15190178	10.1073/pnas.0308016101	Activation of alternative NF-kappa B pathway by human herpes virus 8-encoded Fas-associated death domain-like IL-1 beta-converting enzyme inhibitory protein (vFLIP).	NFKB1
12058256	10.1038/sj.gene.6363846	Inhibitors in the NFkappaB cascade comprise prime candidate genes predisposing to multiple sclerosis, especially in selected combinations.	NFKB1
10931834	10.1074/jbc.M004148200	NF-kappa B activity is required for the deregulation of c-myc expression by the immunoglobulin heavy chain enhancer.	NFKB1
33707466	10.1038/s41598-021-84912-4	CDK1 is up-regulated by temozolomide in an NF-κB dependent manner in glioblastoma.	NFKB1
33025009	10.1182/blood.2020004918	MYD88 L265P elicits mutation-specific ubiquitination to drive NF-κB activation and lymphomagenesis.	NFKB1
32912211	10.1186/s12977-020-00538-w	A novel positive feedback-loop between the HTLV-1 oncoprotein Tax and NF-κB activity in T-cells.	NFKB1
31574234	10.1096/fj.201900101RR	Long intergenic noncoding RNA LINC00284 knockdown reduces angiogenesis in ovarian cancer cells <i>via</i> up-regulation of MEST through NF-κB1.	NFKB1
31344550	10.1016/j.virol.2019.07.011	Association of polymorphisms in NFκB1 promoter and NFκBIA gene with the development of antibodies against HHV-8 in HIV-infected individuals.	NFKB1
29976660	10.1128/JVI.00580-18	Upregulation of MicroRNA 711 Mediates HIV-1 Vpr Promotion of Kaposi's Sarcoma-Associated Herpesvirus Latency and Induction of Pro-proliferation and Pro-survival Cytokines by Targeting the Notch/NF-κB-Signaling Axis.	NFKB1
29698475	10.1371/journal.ppat.1006968	CADM1 is essential for KSHV-encoded vGPCR-and vFLIP-mediated chronic NF-κB activation.	NFKB1
29020881	10.1080/10245332.2017.1385194	Knockdown of REGγ inhibits the proliferation and migration and promotes the apoptosis of multiple myeloma cells by downregulating NF-κB signal pathway.	NFKB1
28368397	10.1038/onc.2017.90	Molecular impact of selective NFKB1 and NFKB2 signaling on DLBCL phenotype.	NFKB1
28281555	10.1038/modpathol.2017.5	NF-κB p50 activation associated with immune dysregulation confers poorer survival for diffuse large B-cell lymphoma patients with wild-type p53.	NFKB1
28232371	10.3324/haematol.2016.156281	c-Myc dysregulation is a co-transforming event for nuclear factor-κB activated B cells.	NFKB1
28028966	10.17219/acem/63752	Glycogen Synthase Kinase-3β (GSK-3β) and Nuclear Factor Kappa-B (NFKB) in Childhood Acute Lymphoblastic Leukemia.	NFKB1
27840321	10.1016/j.freeradbiomed.2016.11.010	Pro-apoptotic effects of lipid oxidation products: HNE at the crossroads of NF-κB pathway and anti-apoptotic Bcl-2.	NFKB1
25996250	10.1111/febs.13325	MALT1--a universal soldier: multiple strategies to ensure NF-κB activation and target gene expression.	NFKB1
25987724	10.1084/jem.20142009	Functional loss of IκBε leads to NF-κB deregulation in aggressive chronic lymphocytic leukemia.	NFKB1
25837675	10.1158/1535-7163.MCT-14-1053	MAP17 (PDZKIP1) Expression Determines Sensitivity to the Proteasomal Inhibitor Bortezomib by Preventing Cytoprotective Autophagy and NFκB Activation in Breast Cancer.	NFKB1
24292677	10.1038/onc.2013.503	YGLF motif in the Kaposi sarcoma herpes virus G-protein-coupled receptor adjusts NF-κB activation and paracrine actions.	NFKB1
23869088	10.1182/blood-2013-06-508028	IκB-ζ controls the constitutive NF-κB target gene network and survival of ABC DLBCL.	NFKB1
23821202	10.1167/iovs.13-12272	MicroRNA profiling in ocular adnexal lymphoma: a role for MYC and NFKB1 mediated dysregulation of microRNA expression in aggressive disease.	NFKB1
23752607	10.5604/17322693.1052449	Expression of PIM-2 and NF-κB genes is increased in patients with acute myeloid leukemia (AML) and acute lymphoblastic leukemia (ALL) and is associated with complete remission rate and overall survival.	NFKB1
23028875	10.1371/journal.pone.0045244	Distinct motifs in the intracellular domain of human CD30 differentially activate canonical and alternative transcription factor NF-κB signaling.	NFKB1
22384168	10.1371/journal.pone.0032168	Genetic diversity of EBV-encoded LMP1 in the Swiss HIV Cohort Study and implication for NF-Κb activation.	NFKB1
21994759	10.3390/v3060886	Targeting HTLV-1 activation of NFκB in mouse models and ATLL patients.	NFKB1
21979375	10.1101/gad.17276711	Control of the senescence-associated secretory phenotype by NF-κB promotes senescence and enhances chemosensitivity.	NFKB1
21979374	10.1101/gad.17620611	Opposing roles of NF-κB in anti-cancer treatment outcome unveiled by cross-species investigations.	NFKB1
21110852	10.1186/1756-9966-29-154	Glycogen synthase kinase-3β inhibition induces nuclear factor-κB-mediated apoptosis in pediatric acute lymphocyte leukemia cells.	NFKB1
20813154	10.1016/j.exphem.2010.08.007	NF-κB mediates aberrant activation of HIF-1 in malignant lymphoma.	NFKB1
20439115	10.1016/j.molimm.2010.04.005	Interaction of calmodulin with Bcl10 modulates NF-kappaB activation.	NFKB1
20414006	10.1159/000313697	NF-kB and Bcl-3 activation are prognostic in metastatic colorectal cancer.	NFKB1
20391111	10.1080/15287390903578521	Granuloma formation induced by low-dose chronic silica inhalation is associated with an anti-apoptotic response in Lewis rats.	NFKB1
19954665		[The action mechanisms of unclassical NF-kappaB activity and TRAF3 expression in Hodgkin's lymphoma cells].	NFKB1
19885551	10.3892/ijo_00000446	Dysregulation of the cell survival/anti-apoptotic NF-kappaB pathway by the novel humanized BM-ca anti-CD20 mAb: implication in chemosensitization.	NFKB1
19258598	10.1182/blood-2008-08-174110	The NF-{kappa}B negative regulator TNFAIP3 (A20) is inactivated by somatic mutations and genomic deletions in marginal zone lymphomas.	NFKB1
18983609	10.1111/j.1365-2559.2008.03139.x	Activation of the NF-kappaB signalling pathway in diffuse large B-cell lymphoma: clinical implications.	NFKB1
18928599		[Expression of survivin and NF-kappaB in peripheral T-cell lymphoma and its significance].	NFKB1
18796561	10.1096/fj.07-104109	Oxidative, multistep activation of the noncanonical NF-kappaB pathway via disulfide Bcl-3/p50 complex.	NFKB1
18668140	10.1038/jid.2008.205	NF-kappaB mediates mitogen-activated protein kinase pathway-dependent iNOS expression in human melanoma.	NFKB1
18661398	10.1080/10428190802216723	CD40L-mediated inhibition of NF-kappaB in CA46 Burkitt lymphoma cells promotes apoptosis.	NFKB1
18344086		[Protein expression and clinical significance of cyclooxygenase 2 and nuclear factor kappa B in gastric mucosa-associated lymphoid tissue lymphoma].	NFKB1
17963943	10.1016/j.virusres.2007.09.003	The latent membrane protein 1 (LMP1) encoded by Epstein-Barr virus induces expression of the putative oncogene Bcl-3 through activation of the nuclear factor-kappaB.	NFKB1
16979925	10.1016/j.oraloncology.2006.04.011	Nuclear factor-kappaB (NF-kappaB) and cyclooxygenase-2 (COX-2) expression in the oral mucosa following cancer chemotherapy.	NFKB1
16778171	10.1158/0008-5472.CAN-06-0194	NFKB1 is a direct target of the TAL1 oncoprotein in human T leukemia cells.	NFKB1
16751281	10.1073/pnas.0507809103	The role of NF-{kappa}B-1 and NF-{kappa}B-2-mediated resistance to apoptosis in lymphomas.	NFKB1
16299251	10.1158/1078-0432.CCR-05-0224	Inhibition of nuclear translocation of nuclear factor-kappaB despite lack of functional IkappaBalpha protein overcomes multiple defects in apoptosis signaling in human B-cell malignancies.	NFKB1
16123212	10.1182/blood-2004-09-3620	Elevated NF-kappaB p50 complex formation and Bcl-3 expression in classical Hodgkin, anaplastic large-cell, and other peripheral T-cell lymphomas.	NFKB1
15979856	10.1016/j.bbadis.2005.05.003	Relationship between constitutive nuclear factor-kappaB (NF-kappaB) and inhibitor kappaB-alpha (IkappaB-alpha) in an interferon-alpha-sensitive human Burkitt lymphoma cell line.	NFKB1
15940251	10.1038/sj.onc.1208779	Nfkb 1 is dispensable for Myc-induced lymphomagenesis.	NFKB1
15876358	10.1186/1742-4690-2-29	Elevated expression of CD30 in adult T-cell leukemia cell lines: possible role in constitutive NF-kappaB activation.	NFKB1
15870177	10.1182/blood-2004-12-4901	NFkappaB activity, function, and target-gene signatures in primary mediastinal large B-cell lymphoma and diffuse large B-cell lymphoma subtypes.	NFKB1
15147743	10.1016/j.biocel.2004.02.004	Tissue inhibitor of metalloproteinases-2 growth-stimulatory activity is mediated by nuclear factor-kappa B in A549 lung epithelial cells.	NFKB1
15068390	10.1007/BF03260037	Monitoring NF-kappa B transactivation potential via real-time PCR quantification of I kappa B-alpha gene expression.	NFKB1
12032828	10.1038/sj.onc.1205483	NF-kappaB activates Bcl-2 expression in t(14;18) lymphoma cells.	NFKB1
9223487	10.1128/JVI.71.8.5972-5981.1997	VBP and RelA regulate avian leukosis virus long terminal repeat-enhanced transcription in B cells.	NFKB1
9218802	10.1093/emboj/16.12.3609	Regulation of NFKB1 proteins by the candidate oncoprotein BCL-3: generation of NF-kappaB homodimers from the cytoplasmic pool of p50-p105 and nuclear translocation.	NFKB1
1612589	10.1016/0888-7543(92)90244-m	Related subunits of NF-kappa B map to two distinct loci associated with translocations in leukemia, NFKB1 and NFKB2.	NFKB1
33684151	10.1371/journal.pone.0248259	SNPs in genes encoding for IL-10, TNF-α, and NFκB p105/p50 are associated with clinical prognostic factors for patients with Hodgkin lymphoma.	NFKB1
32452133	10.1111/jcmm.15383	MALT1 is a potential therapeutic target in glioblastoma and plays a crucial role in EGFR-induced NF-κB activation.	NFKB1
31957805	10.1093/carcin/bgaa005	Bcl-3 promotes multi-modal tumour cell migration via NF-κB1 mediated regulation of Cdc42.	NFKB1
30887112	10.1007/s00109-019-01777-x	Activation of NF-κB in B cell receptor signaling through Bruton's tyrosine kinase-dependent phosphorylation of IκB-α.	NFKB1
30116272	10.1186/s11658-018-0102-4	The notch pathway promotes NF-κB activation through Asb2 in T cell acute lymphoblastic leukemia cells.	NFKB1
29333957	10.1177/1533034617745761	MiR-98 Promotes Apoptosis of Glioma Cells via Suppressing IKBKE/NF-κB Pathway.	NFKB1
28152513	10.18632/oncotarget.14934	Propiece IL-1α facilitates the growth of acute T-lymphocytic leukemia cells through the activation of NF-κB and SP1.	NFKB1
27488529	10.1158/0008-5472.CAN-16-0595	TG2 and NF-κB Signaling Coordinates the Survival of Mantle Cell Lymphoma Cells via IL6-Mediated Autophagy.	NFKB1
26792751	10.1128/JVI.03000-15	The Major Histocompatibility Complex Class II Transactivator CIITA Inhibits the Persistent Activation of NF-κB by the Human T Cell Lymphotropic Virus Type 1 Tax-1 Oncoprotein.	NFKB1
26776161	10.1038/onc.2015.493	Oncogenic CARMA1 couples NF-κB and β-catenin signaling in diffuse large B-cell lymphomas.	NFKB1
26648441	10.3892/mmr.2015.4606	Effects of miR‑590 on oxLDL‑induced endothelial cell apoptosis: Roles of p53 and NF‑κB.	NFKB1
25912249	10.4274/tjh.2014.0190	Deregulated Levels of the NF-κB1, NF-κB2, and Rel Genes in Ukrainian Patients with Leukemia and Lymphoma in the Post-Chernobyl Period.	NFKB1
25572145	10.1042/BSR20140160	Re-expression of HPV16 E2 in SiHa (human cervical cancer) cells potentiates NF-κB activation induced by TNF-α concurrently increasing senescence and survival.	NFKB1
25394713	10.1038/leu.2014.324	GAPDH enhances the aggressiveness and the vascularization of non-Hodgkin's B lymphomas via NF-κB-dependent induction of HIF-1α.	NFKB1
24971370	10.1155/2014/492872	Alternative expression pattern of MALT1-A20-NF-κB in patients with rheumatoid arthritis.	NFKB1
24393203	10.1186/1476-4598-13-5	NF-kappa B mediated up-regulation of CCCTC-binding factor in pediatric acute lymphoblastic leukemia.	NFKB1
24027435	10.1593/neo.131140	Human T cell leukemia virus type I tax-induced IκB-ζ modulates tax-dependent and tax-independent gene expression in T cells.	NFKB1
23603894	10.1254/jphs.12149fp	Inhibition of the PI3K/AKT-NF-κB pathway with curcumin enhanced radiation-induced apoptosis in human Burkitt's lymphoma.	NFKB1
