pmid	doi	title	Hugo_Symbol
35757978	10.1002/jbt.23117	l-Asparaginase synergizes with etoposide via the PI3K/Akt/mTOR pathway in Epstein-Barr virus-positive Burkitt lymphoma.	MTOR
35743211	10.3390/ijms23126773	Mechanisms of Sensitivity and Resistance of Primary Effusion Lymphoma to Dimethyl Fumarate (DMF).	MTOR
35740513	10.3390/cancers14122847	Combined High-Throughput Approaches Reveal the Signals Driven by Skin and Blood Environments and Define the Tumor Heterogeneity in Sézary Syndrome.	MTOR
35730922	10.1080/10428194.2022.2086247	SPAG5 as a novel biomarker and potential therapeutic target via regulating AKT pathway in multiple myeloma.	MTOR
35713434	10.1097/MD.0000000000029312	KIF23 is a potential biomarker of diffuse large B cell lymphoma: Analysis based on bioinformatics and immunohistochemistry.	MTOR
35688904	10.1007/s00277-022-04876-x	Adverse events in lymphoma patients treated with phosphoinositide 3 kinase Inhibitor in clinical trials: a meta-analysis.	MTOR
35674939	10.1007/s12032-022-01707-x	Pentacyclic triterpenoid ursolic acid induces apoptosis with mitochondrial dysfunction in adult T-cell leukemia MT-4 cells to promote surrounding cell growth.	MTOR
35671182	10.1097/CM9.0000000000001916	Hepatocyte growth factor protects pulmonary endothelial barrier against oxidative stress and mitochondria-dependent apoptosis.	MTOR
35640776	10.1016/j.lfs.2022.120675	Selenium nanoparticles overcomes sorafenib resistance in thioacetamide induced hepatocellular carcinoma in rats by modulation of mTOR, NF-κB pathways and LncRNA-AF085935/GPC3 axis.	MTOR
35626685	10.3390/cells11101648	SMER28 Attenuates PI3K/mTOR Signaling by Direct Inhibition of PI3K p110 Delta.	MTOR
35625998	10.3390/cancers14102392	Novel T Follicular Helper-like T-Cell Lymphoma Therapies: From Preclinical Evaluation to Clinical Reality.	MTOR
35614940	10.3389/fphar.2022.875372	Recent Advances in Dual PI3K/mTOR Inhibitors for Tumour Treatment.	MTOR
35571080	10.3389/fphar.2022.875016	Anticancer Activities of <i>Polygonum odoratum</i> Lour.: A Systematic Review.	MTOR
35558005	10.1177/17588359221093745	Novel insights into the biomarkers and therapies for primary central nervous system lymphoma.	MTOR
35517800	10.3389/fphar.2022.875330	Targeting Mutant Kirsten Rat Sarcoma Viral Oncogene Homolog in Non-Small Cell Lung Cancer: Current Difficulties, Integrative Treatments and Future Perspectives.	MTOR
35510955	10.15252/emmm.202215816	A preclinical model of peripheral T-cell lymphoma GATA3 reveals DNA damage response pathway vulnerability.	MTOR
35483878	10.1101/mcs.a006188	The utility of cerebrospinal fluid-derived cell-free DNA in molecular diagnostics for the <i>PIK3CA</i>-related megalencephaly-capillary malformation (MCAP) syndrome: a case report.	MTOR
35467473	10.1080/17474086.2022.2061455	Advances in therapeutic strategies for primary CNS B-cell lymphomas.	MTOR
35397422	10.1016/j.bbrc.2022.03.105	Poricoic acid A (PAA) inhibits T-cell acute lymphoblastic leukemia through inducing autophagic cell death and ferroptosis.	MTOR
35381283	10.1016/j.ijbiomac.2022.03.212	Molecular characterization, expression and anti-tumor function analysis of yak IFITM2 gene.	MTOR
35336821	10.3390/biology11030449	Post-Irradiation Thymic Regeneration in B6C3F1 Mice Is Age Dependent and Modulated by Activation of the PI3K-AKT-mTOR Pathway.	MTOR
35321703	10.1186/s12906-022-03568-3	Polyphenols in Ilex latifolia Thunb. inhibit human lung cancer cell line A549 by regulation of the PI3K-Akt signaling pathway.	MTOR
35306048	10.1016/j.exphem.2022.03.005	CRLF2 overexpression results in reduced B-cell differentiation and upregulated E2F signaling in the Dp16 mouse model of Down syndrome.	MTOR
35304656	10.1007/s10565-022-09708-2	Chemokine (C-X-C motif) ligand 1 maintains the immune surveillance function of natural killer cells via the PDK2/mTOR signaling pathway.	MTOR
35291908	10.1080/21655979.2022.2042142	Protective effect of phillyrin against cerebral ischemia/reperfusion injury in rats and oxidative stress-induced cell apoptosis and autophagy in neurons.	MTOR
35259456	10.1016/j.cellsig.2022.110301	Investigation of the function of the PI3-Kinase / AKT signaling pathway for leukemogenesis and therapy of acute childhood lymphoblastic leukemia (ALL).	MTOR
35257981	10.1016/j.drup.2022.100822	Targeting metabolism to overcome cancer drug resistance: A promising therapeutic strategy for diffuse large B cell lymphoma.	MTOR
35248829	10.1016/j.redox.2022.102268	mTOR inhibition downregulates glucose-6-phosphate dehydrogenase and induces ROS-dependent death in T-cell acute lymphoblastic leukemia cells.	MTOR
35237397	10.1177/20406207221080743	Mantle cell lymphoma management trends and novel agents: where are we going?	MTOR
35220934	10.2174/1568009622666220225121009	ND-16: A Novel Compound for Inhibiting the Growth of Cutaneous T Cell Lymphoma by Targeting JAK2.	MTOR
35219693	10.1016/j.exer.2022.109004	Casein kinase I inhibitor D4476 influences autophagy and apoptosis in chloroquine-induced adult retinal pigment epithelial-19 cells.	MTOR
35191952	10.1158/1541-7786.MCR-21-0729	PARK2 regulates eIF4B-driven lymphomagenesis.	MTOR
35188042	10.1080/10428194.2022.2042689	Enhanced cytotoxicity of bisantrene when combined with venetoclax, panobinostat, decitabine and olaparib in acute myeloid leukemia cells.	MTOR
35184749	10.1186/s12885-022-09275-z	The PI3K/AKT/mTOR signaling pathway is aberrantly activated in primary central nervous system lymphoma and correlated with a poor prognosis.	MTOR
35174346	10.5187/jast.2021.e128	Effect of hyperthermia on cell viability, amino acid transfer, and milk protein synthesis in bovine mammary epithelial cells.	MTOR
35163615	10.3390/ijms23031693	Predominant Role of mTOR Signaling in Skin Diseases with Therapeutic Potential.	MTOR
35156211	10.1111/jfbc.14111	Evaluation of the protective effects of morin against acrylamide-induced lung toxicity by biomarkers of oxidative stress, inflammation, apoptosis, and autophagy.	MTOR
35105670	10.1158/1541-7786.MCR-21-0729	PARK2 regulates eIF4B-driven lymphomagenesis.	MTOR
35091949	10.1007/s11356-022-18863-2	Cadmium induces apoptosis and autophagy in swine small intestine by downregulating the PI3K/Akt pathway.	MTOR
35091546	10.1038/s41420-022-00833-9	Pharmacological targeting PIKfyve and tubulin as an effective treatment strategy for double-hit lymphoma.	MTOR
35068379	10.1080/16078454.2021.2019363	Application of new targeted drugs in relapsed/refractory primary central nervous system lymphoma.	MTOR
35064010	10.1136/jitc-2021-003766	JAK and mTOR inhibitors prevent cytokine release while retaining T cell bispecific antibody in vivo efficacy.	MTOR
35058488	10.1038/s41598-022-04916-6	Inhibition of MCL1 induces apoptosis in anaplastic large cell lymphoma and in primary effusion lymphoma.	MTOR
35053972	10.3390/foods11020240	Protective Effect of <i>Ganoderma atrum</i> Polysaccharide on Acrolein-Induced Apoptosis and Autophagic Flux in IEC-6 Cells.	MTOR
35045655	10.3760/cma.j.issn.0253-2727.2021.11.008	[Effects of L-asparaginase on proliferation, cell cycle and apoptosis of Burkitt lymphoma cell lines].	MTOR
35038545	10.1016/j.exphem.2022.01.004	hnRNPK/Beclin1 signaling regulates autophagy to promote imatinib resistance in Philadelphia chromosome-positive acute lymphoblastic leukemia cells.	MTOR
35035775	10.18632/oncotarget.28177	GZ17-6.02 and palbociclib interact to kill ER+ breast cancer cells.	MTOR
35033818	10.1016/j.bioorg.2022.105607	Anti-leukemic effect and molecular mechanism of 11-methoxytabersonine from Melodinus cochinchinensis via network pharmacology, ROS-mediated mitochondrial dysfunction and PI3K/Akt signaling pathway.	MTOR
35031886	10.1186/s43556-021-00066-9	Combinatorial inhibition of BTK, PI3K-AKT and BRD4-MYC as a strategy for treatment of mantle cell lymphoma.	MTOR
35019715	10.1128/jvi.01941-21	Epstein-Barr Virus LMP1-Activated mTORC1 and mTORC2 Coordinately Promote Nasopharyngeal Cancer Stem Cell Properties.	MTOR
34913612	10.1002/cam4.4466	miR-155-regulated mTOR and Toll-like receptor 5 in gastric diffuse large B-cell lymphoma.	MTOR
34907175	10.1038/s41467-021-27197-5	Interleukin-7 receptor α mutational activation can initiate precursor B-cell acute lymphoblastic leukemia.	MTOR
34900714	10.3389/fonc.2021.766298	Zotatifin, an eIF4A-Selective Inhibitor, Blocks Tumor Growth in Receptor Tyrosine Kinase Driven Tumors.	MTOR
34893112	10.19746/j.cnki.issn.1009-2137.2021.06.017	[Inhibition Effect of Eriodictyol to Growth of DG-75 Cells and the Related Action Mechanism].	MTOR
34877904	10.1080/10428194.2021.2008382	Inhibition of pyrimidine biosynthesis by strobilurin derivatives induces differentiation of acute myeloid leukemia cells.	MTOR
34859142	10.1080/23723556.2021.1979370	From mouse genetics to targeting the Rag GTPase pathway.	MTOR
34836490	10.1080/15548627.2021.1997053	HYPK coordinates degradation of polyneddylated proteins by autophagy.	MTOR
34796518	10.1002/hon.2948	Downregulation of FAPP2 gene induces cell autophagy and inhibits PI3K/AKT/mTOR pathway in T-cell acute lymphoblastic leukemia.	MTOR
34796352	10.5187/jast.2021.e93	Enhanced supply of methionine regulates protein synthesis in bovine mammary epithelial cells under hyperthermia condition.	MTOR
34791836	10.1002/cam4.4422	Identification of a genetic signature enriching for response to ibrutinib in relapsed/refractory follicular lymphoma in the DAWN phase 2 trial.	MTOR
34750354	10.1038/s41419-021-04353-9	Cooperative miRNA-dependent PTEN regulation drives resistance to BTK inhibition in B-cell lymphoid malignancies.	MTOR
34745769	10.1080/2162402X.2021.1995999	Metformin promotes anticancer activity of NK cells in a p38 MAPK dependent manner.	MTOR
34737376	10.1038/s41598-021-00950-y	Targeting eIF4F translation complex sensitizes B-ALL cells to tyrosine kinase inhibition.	MTOR
34736967	10.1016/j.ejphar.2021.174612	Selective therapeutic benefit of X-rays and inhibitors of EGFR, PI3K/mTOR, and Bcl-2 in breast, lung, and cervical cancer cells.	MTOR
34729938	10.1111/1759-7714.14184	Hexokinases II-mediated glycolysis governs susceptibility to crizotinib in ALK-positive non-small cell lung cancer.	MTOR
34714908	10.1182/bloodadvances.2021005486	Integrative genomic and transcriptomic analysis in plasmablastic lymphoma identifies disruption of key regulatory pathways.	MTOR
34710755	10.1016/j.phymed.2021.153802	Myricetin exhibit selective anti-lymphoma activity by targeting BTK and is effective via oral administration in vivo.	MTOR
34700229	10.1016/j.biopha.2021.112349	Rapamycin attenuates PLA2R activation-mediated podocyte apoptosis via the PI3K/AKT/mTOR pathway.	MTOR
34692691	10.3389/fcell.2021.734818	TEOA Promotes Autophagic Cell Death via ROS-Mediated Inhibition of mTOR/p70S6k Signaling Pathway in Pancreatic Cancer Cells.	MTOR
34673128	10.1016/j.canlet.2021.10.018	Metronomic chemotherapy regimens and targeted therapies in non-Hodgkin lymphoma: The best of two worlds.	MTOR
34670357	10.3324/haematol.2021.278796	Either IL-7 activation of JAK-STAT or BEZ inhibition of PI3K-AKT-mTOR pathways dominates the single-cell phosphosignature of <i>ex vivo</i> treated pediatric T-cell acute lymphoblastic leukemia cells.	MTOR
34669944	10.1093/mtomcs/mfab058	Maternal selenium deficiency suppresses proliferation, induces autophagy dysfunction and apoptosis in the placenta of mice.	MTOR
34659910		Post-transplant lymphoproliferative disorders (PTLD)-from clinical to metabolic profiles-a single center experience and review of literature.	MTOR
34658308	10.1080/21655979.2021.1977557	Transcription factor 3 (TCF3) combined with histone deacetylase 3 (HDAC3) down-regulates microRNA-101 to promote Burkitt lymphoma cell proliferation and inhibit apoptosis.	MTOR
34651869	10.1002/hon.2933	The resistance mechanisms and treatment strategies of BTK inhibitors in B-cell lymphoma.	MTOR
34643126	10.1080/07357907.2021.1983584	Phase II Study of Single-Agent and Combination Everolimus and Panobinostat in Relapsed or Refractory Diffuse Large B-Cell Lymphoma.	MTOR
34624079	10.1182/blood.2021012081	SHMT2 inhibition disrupts the TCF3 transcriptional survival program in Burkitt lymphoma.	MTOR
34606736	10.1080/14728222.2021.1988927	Implications of recent molecular achievements in early diagnosis and precision treatments for primary CNS lymphoma.	MTOR
34589671	10.1097/HS9.0000000000000636	The mTOR Inhibitor Temsirolimus Added to Rituximab Combined With Dexamethasone, Cytarabine, and Cisplatinum (R-DHAP) for the Treatment of Patients With Relapsed or Refractory DLBCL - Results From the Phase-II STORM Trial.	MTOR
34589395	10.1016/j.apsb.2020.12.020	Clinical efficacies, underlying mechanisms and molecular targets of Chinese medicines for diabetic nephropathy treatment and management.	MTOR
34579773	10.1186/s13578-021-00688-0	Metabolic reprogramming and metabolic sensors in KSHV-induced cancers and KSHV infection.	MTOR
34557659	10.1016/j.isci.2021.102931	The BTK/PI3K/BRD4 axis inhibitor SRX3262 overcomes Ibrutinib resistance in mantle cell lymphoma.	MTOR
34540765	10.3389/fped.2021.703853	Case Report: EBV Chronic Infection and Lymphoproliferation in Four APDS Patients: The Challenge of Proper Characterization, Therapy, and Follow-Up.	MTOR
34528236	10.1111/bjd.20760	Transcriptomic changes during stage progression of mycosis fungoides.	MTOR
34439483	10.3390/antiox10081235	Anthocyanins Promote Learning through Modulation of Synaptic Plasticity Related Proteins in an Animal Model of Ageing.	MTOR
34426436	10.1158/1078-0432.CCR-21-0573	Genome-Wide miRNA Expression Profiling of Molecular Subgroups of Peripheral T-cell Lymphoma.	MTOR
34410900	10.1080/13880209.2021.1961825	Anticancer effect of myristicin on hepatic carcinoma and related molecular mechanism.	MTOR
34403880	10.1016/j.neo.2021.07.009	Oncogene-independent resistance in Philadelphia chromosome - positive (Ph<sup>+</sup>) acute lymphoblastic leukemia (ALL) is mediated by activation of AKT/mTOR pathway.	MTOR
34386317	10.1016/j.apsb.2020.10.018	Natural compounds modulate the autophagy with potential implication of stroke.	MTOR
34320785	10.3324/haematol.2021.278853	Phase I/II clinical trial of temsirolimus and lenalidomide in patients with relapsed and refractory lymphomas.	MTOR
34311319	10.1016/j.jinorgbio.2021.111550	Iridium(III)-BBIP complexes induce apoptosis via PI3K/AKT/mTOR pathway and inhibit A549 lung tumor growth in vivo.	MTOR
34277781	10.21037/atm-21-2574	A novel peptide promotes human trophoblast proliferation and migration through PI3K/Akt/mTOR signaling pathway.	MTOR
34277771	10.21037/atm-21-2360	Norcantharidin triggers apoptotic cell death in non-small cell lung cancer via a mitophagy-mediated autophagy pathway.	MTOR
34260908	10.1016/j.celrep.2021.109372	Inhibition of Rag GTPase signaling in mice suppresses B cell responses and lymphomagenesis with minimal detrimental trade-offs.	MTOR
34221985	10.3389/fonc.2021.670275	Combined Inhibition of Akt and mTOR Is Effective Against Non-Hodgkin Lymphomas.	MTOR
34219464	10.1139/bcb-2021-0045	Isovitexin attenuates tumor growth in human colon cancer cells through the modulation of apoptosis and epithelial-mesenchymal transition via PI3K/Akt/mTOR signaling pathway.	MTOR
34193976	10.1038/s41375-021-01326-x	Activated interleukin-7 receptor signaling drives B-cell acute lymphoblastic leukemia in mice.	MTOR
34162911	10.1038/s41598-021-92448-w	Focused CRISPR-Cas9 genetic screening reveals USO1 as a vulnerability in B-cell acute lymphoblastic leukemia.	MTOR
34162179	10.3324/haematol.2021.278743	Response and resistance to CDK12 inhibition in aggressive B-cell lymphomas.	MTOR
34159086	10.21037/tau-21-280	The protective effects of exogenous spermine on renal ischemia-reperfusion injury in rats.	MTOR
34139193	10.1016/j.ajpath.2021.06.004	Rictor/Mammalian Target of Rapamycin Complex 2 Signaling Protects Colonocytes from Apoptosis and Prevents Epithelial Barrier Breakdown.	MTOR
34132378	10.3892/ijo.2021.5232	Traditional and emerging therapies for anaplastic large cell lymphoma (Review).	MTOR
34119916	10.1016/j.intimp.2021.107829	Combination of Gemcitabine and Thymosin alpha 1 exhibit a better anti-tumor effect on nasal natural killer/T-cell lymphoma.	MTOR
34116237	10.1016/j.jshs.2021.06.002	Exercise attenuates angiotensinⅡ-induced muscle atrophy by targeting PPARγ/miR-29b.	MTOR
34115902	10.1111/ced.14798	The novel AKT inhibitor afuresertib suppresses human Merkel cell carcinoma MKL-1 cell growth.	MTOR
34080325	10.1002/cam4.4024	The genomic landscape of teenage and young adult T-cell acute lymphoblastic leukemia.	MTOR
34074205	10.1080/15548627.2021.1936932	Silencing PEX26 as an unconventional mode to kill drug-resistant cancer cells and forestall drug resistance.	MTOR
34070951	10.3390/diagnostics11060999	Diagnostic and Prognostic Value of Circulating Cell-Free DNA for Cholangiocarcinoma.	MTOR
34043588	10.1172/JCI139675	Chronic T cell receptor stimulation unmasks NK receptor signaling in peripheral T cell lymphomas via epigenetic reprogramming.	MTOR
34014537	10.1007/978-3-030-65768-0_7	Non-Hodgkin Lymphoma Metabolism.	MTOR
33994361	10.21873/cgp.20265	Clear Cell Renal Carcinoma: MicroRNAs With Efficacy in Preclinical <i>In Vivo</i> Models.	MTOR
33970999	10.1182/blood.2019000553	Overexpression of wild-type IL-7Rα promotes T-cell acute lymphoblastic leukemia/lymphoma.	MTOR
33954056	10.7717/peerj.11264	Melatonin ameliorates myocardial injury by reducing apoptosis and autophagy of cardiomyocytes in a rat cardiopulmonary bypass model.	MTOR
33939091	10.1007/s11356-021-14049-4	Morin protects against acrylamide-induced neurotoxicity in rats: an investigation into different signal pathways.	MTOR
33923420	10.3390/ncrna7020026	Exon-Intron Differential Analysis Reveals the Role of Competing Endogenous RNAs in Post-Transcriptional Regulation of Translation.	MTOR
33907223	10.1038/s41598-021-87966-6	ALK inhibition activates LC3B-independent, protective autophagy in EML4-ALK positive lung cancer cells.	MTOR
33890833	10.1080/1744666X.2021.1919085	Novel therapeutic approaches for cutaneous T cell lymphomas.	MTOR
33876224	10.1182/blood.2020008955	A novel and highly effective mitochondrial uncoupling drug in T-cell leukemia.	MTOR
33850273	10.1038/s41401-021-00643-2	P300/CBP inhibition sensitizes mantle cell lymphoma to PI3Kδ inhibitor idelalisib.	MTOR
33838212	10.1016/j.brainresbull.2021.04.003	Hydrogen-saturated saline mediated neuroprotection through autophagy via PI3K/AKT/mTOR pathway in early and medium stages of rotenone-induced Parkinson's disease rats.	MTOR
33821934	10.1093/abbs/gmab031	Anti-DLBCL efficacy of DCZ0825 in vitro and in vivo: involvement of the PI3K‒AKT‒mTOR/JNK pathway.	MTOR
33812443	10.19746/j.cnki.issn.1009-2137.2021.02.052	[New Advances in the Treatment of Primary Central Nervous System Lymphoma--Review].	MTOR
33793828	10.1093/jpp/rgaa018	Hypericin-mediated photodynamic therapy for the treatment of cancer: a review.	MTOR
33793811	10.1093/jpp/rgaa011	Eupafolin induces autophagy and apoptosis in B-cell non-Hodgkin lymphomas.	MTOR
33790574	10.2147/OTT.S189032	Oral PI3K-δ,γ Inhibitor for the Management of People with Chronic Lymphocytic Leukemia and Small Lymphocytic Lymphoma: A Narrative Review on Duvelisib.	MTOR
33787984	10.1007/s00277-021-04493-0	High-throughput proteomic profiling reveals mechanisms of action of AMG925, a dual FLT3-CDK4/6 kinase inhibitor targeting AML and AML stem/progenitor cells.	MTOR
33784031	10.1002/cnr2.1372	Mixed phenotype acute leukemia in a child associated with a NUP98-NSD1 fusion and NRAS p.Gly61Arg mutation.	MTOR
33782541	10.1038/s41401-021-00644-1	SAF-248, a novel PI3Kδ-selective inhibitor, potently suppresses the growth of diffuse large B-cell lymphoma.	MTOR
33777762	10.3389/fonc.2021.618908	CS2164 and Venetoclax Show Synergistic Antitumoral Activities in High Grade B-Cell Lymphomas With <i>MYC</i> and <i>BCL2</i> Rearrangements.	MTOR
33774181	10.1016/j.phrs.2021.105579	Properties of FDA-approved small molecule phosphatidylinositol 3-kinase inhibitors prescribed for the treatment of malignancies.	MTOR
33747367	10.4081/oncol.2021.514	Metformin - its anti-cancer effects in hematologic malignancies.	MTOR
33730679	10.1016/j.tranon.2021.101068	MicroRNA-181a suppresses norethisterone-promoted tumorigenesis of breast epithelial MCF10A cells through the PGRMC1/EGFR-PI3K/Akt/mTOR signaling pathway.	MTOR
33729497	10.1042/CS20201296	Brain angiotensin system: a new promise in the management of epilepsy?	MTOR
33705488	10.1371/journal.pone.0248298	Ruxolitinib with resminostat exert synergistic antitumor effects in Cutaneous T-cell Lymphoma.	MTOR
33668434	10.3390/molecules26040987	Anti-Cancer Properties of Theaflavins.	MTOR
33664464	10.1038/s41375-021-01191-8	Targeted based therapy in nodal T-cell lymphomas.	MTOR
33641784	10.1016/S1875-5364(21)60014-6	Artemisia kruhsiana leaf extract induces autophagic cell death in human prostate cancer cells.	MTOR
33641344	10.1139/cjpp-2020-0487	mTOR inhibition as a possible pharmacological target in the management of systemic inflammatory response and associated neuroinflammation by lipopolysaccharide challenge in rats.	MTOR
33619116	10.1158/0008-5472.CAN-20-2297	NPM-ALK-Induced Reprogramming of Mature TCR-Stimulated T Cells Results in Dedifferentiation and Malignant Transformation.	MTOR
33615686	10.1002/kjm2.12352	The depletion of Circ-PRKDC enhances autophagy and apoptosis in T-cell acute lymphoblastic leukemia via microRNA-653-5p/Reelin mediation of the PI3K/AKT/mTOR signaling pathway.	MTOR
33611674	10.1007/s11010-021-04098-1	Long non-coding RNA GAS5 suppresses rheumatoid arthritis progression via miR-128-3p/HDAC4 axis.	MTOR
33605486	10.1113/EP089328	Endogenous production of n-3 polyunsaturated fatty acids protects mice from carbon tetrachloride-induced liver fibrosis by regulating mTOR and Bcl-2/Bax signalling pathways.	MTOR
33570607	10.1182/blood.2020008465	Synergy of MALT1 and mTOR inhibition in DLBCL.	MTOR
33567641	10.3390/cancers13040682	Genomic Landscape of Hodgkin Lymphoma.	MTOR
33559856	10.1007/978-3-030-55617-4_5	IL-22 Signaling in the Tumor Microenvironment.	MTOR
33531656	10.1038/s41375-021-01132-5	Dual targeting of MTOR as a novel therapeutic approach for high-risk B-cell acute lymphoblastic leukemia.	MTOR
33530027	10.1016/j.tranon.2021.101027	STRN-ALK rearranged pediatric malignant peritoneal mesothelioma - Functional testing of 527 cancer drugs in patient-derived cancer cells.	MTOR
33506273	10.1007/s00520-021-06016-z	Assessment of diarrhea as side effect of oral targeted antineoplastic agents in clinical practice.	MTOR
33496749	10.1182/bloodadvances.2020002832	Hypoxia favors chemoresistance in T-ALL through an HIF1α-mediated mTORC1 inhibition loop.	MTOR
33489922	10.3389/fonc.2020.611690	The Role of mTOR Inhibitors in Hematologic Disease: From Bench to Bedside.	MTOR
33484281	10.1007/s00109-020-02020-8	3D culture conditions support Kaposi's sarcoma herpesvirus (KSHV) maintenance and viral spread in endothelial cells.	MTOR
33475938	10.1007/s10637-021-01066-w	AD80, a multikinase inhibitor, exhibits antineoplastic effects in acute leukemia cellular models targeting the PI3K/STMN1 axis.	MTOR
33450375	10.1016/j.freeradbiomed.2020.12.452	Oxygen sensing, mitochondrial biology and experimental therapeutics for pulmonary hypertension and cancer.	MTOR
33412518	10.18632/aging.202462	Function of Deptor and its roles in hematological malignancies.	MTOR
33393503	10.1172/JCI133090	BCL6 confers KRAS-mutant non-small-cell lung cancer resistance to BET inhibitors.	MTOR
33391513	10.7150/thno.46655	LncRNA BCYRN1-induced autophagy enhances asparaginase resistance in extranodal NK/T-cell lymphoma.	MTOR
33318657	10.1038/s41416-020-01205-9	Targeting eIF4F translation initiation complex with SBI-756 sensitises B lymphoma cells to venetoclax.	MTOR
33311569	10.1038/s41417-020-00267-4	LncRNA LINC01857 promotes cell growth and diminishes apoptosis via PI3K/mTOR pathway and EMT process by regulating miR-141-3p/MAP4K4 axis in diffuse large B-cell lymphoma.	MTOR
33304974	10.1016/j.jdcr.2020.08.041	Primary cutaneous peripheral T-cell lymphoma, not otherwise specified with mammalian target of rapamycin mutation: A novel finding for targeted treatment.	MTOR
33300153	10.1002/hon.2831	Growth inhibition and suppression of the mTOR and Wnt/β-catenin pathways in T-acute lymphoblastic leukemia by rapamycin and MYCN depletion.	MTOR
33251904	10.1080/10428194.2020.1849679	The regulation of bcr-abl in hypoxia is through the mTOR pathway.	MTOR
33246167	10.1016/j.phrs.2020.105302	Cannabis and its constituents for cancer: History, biogenesis, chemistry and pharmacological activities.	MTOR
35753740	10.11817/j.issn.1672-7347.2020.190291	Effect of salvianolic acid A on the proliferation and apoptosis in esophageal cancer cells and the underlying mechanisms.	MTOR
33206174	10.1093/carcin/bgaa119	Synergistic targeting of CHK1 and mTOR in MYC-driven tumors.	MTOR
33191863	10.1080/16078454.2020.1845501	Blockade of PLD1 potentiates the antitumor effects of bortezomib in multiple myeloma cells by inhibiting the mTOR/NF-κB signal pathway.	MTOR
33154951	10.3389/fonc.2020.591577	Genetic and Non-Genetic Mechanisms of Resistance to BCR Signaling Inhibitors in B Cell Malignancies.	MTOR
33154093	10.1158/1541-7786.MCR-20-0466	Aggressive B-cell Lymphoma with MYC/TP53 Dual Alterations Displays Distinct Clinicopathobiological Features and Response to Novel Targeted Agents.	MTOR
33109547	10.21873/anticanres.14630	Inhibition of Bruton's Tyrosine Kinase Suppresses Cancer Stemness and Promotes Carboplatin-induced Cytotoxicity Against Bladder Cancer Cells.	MTOR
33055173	10.1158/1078-0432.CCR-20-1215	Safety and Efficacy of Vorinostat Plus Sirolimus or Everolimus in Patients with Relapsed Refractory Hodgkin Lymphoma.	MTOR
33053749	10.3390/cancers12102936	The In Vitro and In Vivo Anticancer Properties of Chalcone Flavokawain B through Induction of ROS-Mediated Apoptotic and Autophagic Cell Death in Human Melanoma Cells.	MTOR
33049974	10.3390/antiox9100961	Anticancer Properties of Carnosol: A Summary of in Vitro and In Vivo Evidence.	MTOR
33044904	10.1080/15548627.2020.1821548	BNIP3L/Nix-induced mitochondrial fission, mitophagy, and impaired myocyte glucose uptake are abrogated by PRKA/PKA phosphorylation.	MTOR
33037136	10.1158/1535-7163.MCT-19-0973	Targeting Oncogene mRNA Translation in B-Cell Malignancies with eFT226, a Potent and Selective Inhibitor of eIF4A.	MTOR
33029053	10.1016/j.jceh.2020.02.001	De Novo Malignancy After Living Donor Liver Transplantation: A Large Volume Experience.	MTOR
33020261	10.1073/pnas.2008883117	The transcription factor C/EBPβ orchestrates dendritic cell maturation and functionality under homeostatic and malignant conditions.	MTOR
32999755	10.1186/s40164-020-00182-2	miR-100 inhibits cell proliferation in mantle cell lymphoma by targeting mTOR.	MTOR
32989257	10.1038/s41388-020-01469-8	Increased baseline RASGRP1 signals enhance stem cell fitness during native hematopoiesis.	MTOR
