pmid	doi	title	Hugo_Symbol
23697845	10.3109/10428194.2013.806799	Bortezomib inhibits proteasomal degradation of IκBα and induces mitochondrial dependent apoptosis in activated B-cell diffuse large B-cell lymphoma.	NFKBIA
23665105	10.1016/j.ygcen.2013.04.033	Transcriptomic profiling of progesterone in the male fathead minnow (Pimephales promelas) testis.	NFKBIA
23633516	10.1093/carcin/bgt144	p53 dysfunction precedes the activation of nuclear factor-κB during disease progression in mice expressing Tax, a human T-cell leukemia virus type 1 oncoprotein.	NFKBIA
23555990	10.1371/journal.pone.0060540	Phosphorylated IκBα predicts poor prognosis in activated B-cell lymphoma and its inhibition with thymoquinone induces apoptosis via ROS release.	NFKBIA
23526666	10.1002/cbin.10101	Genistein induces apoptotic cell death associated with inhibition of the NF-κB pathway in adult T-cell leukemia cells.	NFKBIA
23441730	10.1042/BJ20121651	The anti-inflammatory drug BAY 11-7082 suppresses the MyD88-dependent signalling network by targeting the ubiquitin system.	NFKBIA
22889356	10.3109/10428194.2012.720371	Norcantharidin enhances bortezomib-antimyeloma activity in multiple myeloma cells in vitro and in nude mouse xenografts.	NFKBIA
22768179	10.1371/journal.pone.0039945	Cross-talk between NFkB and the PI3-kinase/AKT pathway can be targeted in primary effusion lymphoma (PEL) cell lines for efficient apoptosis.	NFKBIA
22649101	10.1182/blood-2011-07-369397	Essential role of TAK1 in regulating mantle cell lymphoma survival.	NFKBIA
22393418	10.1371/journal.pone.0032584	Blocking autophagy prevents bortezomib-induced NF-κB activation by reducing I-κBα degradation in lymphoma cells.	NFKBIA
22297640	10.1038/jid.2011.470	Low herpesvirus entry mediator (HVEM) expression on dermal fibroblasts contributes to a Th2-dominant microenvironment in advanced cutaneous T-cell lymphoma.	NFKBIA
22065599	10.1182/blood-2011-08-374561	Tcl1 interacts with Atm and enhances NF-κB activation in hematologic malignancies.	NFKBIA
21701779	10.3892/mmr.2011.515	Analysis of CCL5 expression in classical Hodgkin's lymphoma L428 cell line.	NFKBIA
21526201	10.1371/journal.pone.0018933	Hepatitis C virus protects human B lymphocytes from Fas-mediated apoptosis via E2-CD81 engagement.	NFKBIA
21406399	10.1158/0008-5472.CAN-10-3626	CARMA3 is crucial for EGFR-Induced activation of NF-κB and tumor progression.	NFKBIA
21224428	10.1158/1541-7786.MCR-10-0368	Bortezomib induces nuclear translocation of IκBα resulting in gene-specific suppression of NF-κB--dependent transcription and induction of apoptosis in CTCL.	NFKBIA
20937806	10.1074/jbc.M110.159681	Tumor necrosis factor alpha-induced inflammation is increased but apoptosis is inhibited by common food additive carrageenan.	NFKBIA
20889926	10.1182/blood-2010-06-290437	Constitutive BR3 receptor signaling in diffuse, large B-cell lymphomas stabilizes nuclear factor-κB-inducing kinase while activating both canonical and alternative nuclear factor-κB pathways.	NFKBIA
20695076	10.4248/IJOS.09059	CXCL12/SDF-1 alpha activates NF-kappaB and promotes oral cancer invasion through the Carma3/Bcl10/Malt1 complex.	NFKBIA
20607853	10.1002/gcc.20789	Rare occurrence of biallelic CYLD gene mutations in classical Hodgkin lymphoma.	NFKBIA
20551178	10.1242/jcs.069476	Interplay between BCL10, MALT1 and IkappaBalpha during T-cell-receptor-mediated NFkappaB activation.	NFKBIA
20466000	10.1016/j.yexcr.2010.05.004	Lipopolysaccharide-induced activation of NF-κB non-canonical pathway requires BCL10 serine 138 and NIK phosphorylations.	NFKBIA
20393484	10.1038/jid.2010.86	Curcumin selectively induces apoptosis in cutaneous T-cell lymphoma cell lines and patients' PBMCs: potential role for STAT-3 and NF-kappaB signaling.	NFKBIA
20359517	10.1016/j.tox.2010.03.014	Gene expression profiles of human promyelocytic leukemia cell lines exposed to volatile organic compounds.	NFKBIA
20193848	10.1016/j.cancergencyto.2009.11.005	Mutations of NFKBIA in biopsy specimens from Hodgkin lymphoma.	NFKBIA
20106524	10.1016/j.leukres.2009.12.014	NFkappaB modulators in a model of glucocorticoid resistant, childhood acute lymphoblastic leukemia.	NFKBIA
20081837	10.1038/ncb2019	Regulation of NF-kappaB inhibitor IkappaBalpha and viral replication by a KSHV microRNA.	NFKBIA
19966855	10.1038/onc.2009.431	TCEAL7, a putative tumor suppressor gene, negatively regulates NF-kappaB pathway.	NFKBIA
19857958	10.1016/j.ejca.2009.10.008	Expression of NF-kappaB and IkappaB proteins in skeletal muscle of gastric cancer patients.	NFKBIA
19648161	10.3324/haematol.2009.010157	Mutations in the genes coding for the NF-κB regulating factors IκBα and A20 are uncommon in nodular lymphocyte-predominant Hodgkin's lymphoma.	NFKBIA
19507254	10.1002/ijc.24502	Mutations of NFKBIA, encoding IkappaB alpha, are a recurrent finding in classical Hodgkin lymphoma but are not a unifying feature of non-EBV-associated cases.	NFKBIA
19223558	10.1158/1055-9965.EPI-08-1130	Polymorphic variation in NFKB1 and other aspirin-related genes and risk of Hodgkin lymphoma.	NFKBIA
19085995	10.1002/ibd.20821	ROS, Hsp27, and IKKbeta mediate dextran sodium sulfate (DSS) activation of IkappaBa, NFkappaB, and IL-8.	NFKBIA
18992741	10.1016/j.yexcr.2008.10.010	Role for protein geranylgeranylation in adult T-cell leukemia cell survival.	NFKBIA
18852135	10.1158/1535-7163.MCT-08-0541	Curcumin suppresses constitutive activation of nuclear factor-kappa B and requires functional Bax to induce apoptosis in Burkitt's lymphoma cell lines.	NFKBIA
18728964	10.1080/10428190802304966	Growth control of multiple myeloma cells through inhibition of glycogen synthase kinase-3.	NFKBIA
18574738	10.1080/08830180801939272	Current topics in prevention of human T-cell leukemia virus type i infection: NF-kappa B inhibitors and APOBEC3.	NFKBIA
18235046	10.1182/blood-2007-08-108654	PRDM1 is involved in chemoresistance of T-cell lymphoma and down-regulated by the proteasome inhibitor.	NFKBIA
17899540	10.1002/eji.200636759	Inhibitory effects and target genes of bone morphogenetic protein 6 in Jurkat TAg cells.	NFKBIA
17681786	10.1016/j.phrs.2007.06.003	Berberine suppresses inflammatory agents-induced interleukin-1beta and tumor necrosis factor-alpha productions via the inhibition of IkappaB degradation in human lung cells.	NFKBIA
17555878	10.1016/j.bbagen.2007.04.011	Nitric oxide induces apoptosis in cutaneous T cell lymphoma (HuT-78) by downregulating constitutive NF-kappaB.	NFKBIA
17550372	10.1111/j.1365-2249.2007.03427.x	Interleukin-13-induced type II polarization of inflammatory macrophages is mediated through suppression of nuclear factor-kappaB and preservation of IkappaBalpha in a T cell lymphoma.	NFKBIA
17540779	10.1152/ajpgi.00149.2007	Bcl10 mediates LPS-induced activation of NF-kappaB and IL-8 in human intestinal epithelial cells.	NFKBIA
17367755	10.1016/j.bbrc.2007.03.002	Induction of the nuclear IkappaB protein IkappaB-zeta upon stimulation of B cell antigen receptor.	NFKBIA
17355202	10.1089/adt.2006.048	A cell-based assay for IkappaBalpha stabilization using a two-color dual luciferase-based sensor.	NFKBIA
17310217	10.1038/labinvest.3700528	IkappaBalpha independent induction of NF-kappaB and its inhibition by DHMEQ in Hodgkin/Reed-Sternberg cells.	NFKBIA
17095757	10.1152/ajpgi.00380.2006	Carrageenan induces interleukin-8 production through distinct Bcl10 pathway in normal human colonic epithelial cells.	NFKBIA
16778832	10.1038/sj.cdd.4401996	Eriocalyxin B induces apoptosis of t(8;21) leukemia cells through NF-kappaB and MAPK signaling pathways and triggers degradation of AML1-ETO oncoprotein in a caspase-3-dependent manner.	NFKBIA
16751281	10.1073/pnas.0507809103	The role of NF-{kappa}B-1 and NF-{kappa}B-2-mediated resistance to apoptosis in lymphomas.	NFKBIA
16539850	10.1111/j.1745-7254.2006.00284.x	Deguelin inhibits expression of IkappaBalpha protein in Raji and U937 cells.	NFKBIA
16498412	10.1038/sj.emboj.7600996	Notch3 and pre-TCR interaction unveils distinct NF-kappaB pathways in T-cell development and leukemia.	NFKBIA
16464740		Differential effects of tumor necrosis factor-alpha and CD40L on NF-kappa B inhibitory proteins I kappa B alpha, beta and epsilon and on the induction of the Jun amino-terminal kinase pathway in Ramos Burkitt lymphoma cells.	NFKBIA
16401828	10.1182/blood-2005-07-2827	Lack of IKBA coding region mutations in primary mediastinal large B-cell lymphoma and the host response subtype of diffuse large B-cell lymphoma.	NFKBIA
16388856	10.1016/j.imlet.2005.10.019	In vivo and in vitro sensitization of leukemic cells to adriamycin-induced apoptosis by pentoxifylline. Involvement of caspase cascades and IkappaBalpha phosphorylation.	NFKBIA
16299251	10.1158/1078-0432.CCR-05-0224	Inhibition of nuclear translocation of nuclear factor-kappaB despite lack of functional IkappaBalpha protein overcomes multiple defects in apoptosis signaling in human B-cell malignancies.	NFKBIA
16289774	10.1016/j.canlet.2005.10.004	The synthetic epoxyquinoids jesterone dimer and epoxyquinone A monomer induce apoptosis and inhibit REL (human c-Rel) DNA binding in an IkappaBalpha-deficient diffuse large B-cell lymphoma cell line.	NFKBIA
16185501		[Preliminary analysis of mutations in exon 5 of IkappaBalpha gene in Hodgkin lymphoma].	NFKBIA
16023083	10.1016/j.bcp.2005.04.043	Curcumin (diferuloylmethane) inhibits constitutive NF-kappaB activation, induces G1/S arrest, suppresses proliferation, and induces apoptosis in mantle cell lymphoma.	NFKBIA
15979856	10.1016/j.bbadis.2005.05.003	Relationship between constitutive nuclear factor-kappaB (NF-kappaB) and inhibitor kappaB-alpha (IkappaB-alpha) in an interferon-alpha-sensitive human Burkitt lymphoma cell line.	NFKBIA
15973455	10.1038/sj.leu.2403841	Insights into the multistep transformation process of lymphomas: IgH-associated translocations and tumor suppressor gene mutations in clonally related composite Hodgkin's and non-Hodgkin's lymphomas.	NFKBIA
15969767	10.1186/1471-2172-6-12	Modulation of p53 activity by IkappaBalpha: evidence suggesting a common phylogeny between NF-kappaB and p53 transcription factors.	NFKBIA
15922723	10.1016/j.yexcr.2005.02.015	Evidence for a phosphorylation-independent role for Ser 32 and 36 in proteasome inhibitor-resistant (PIR) IkappaBalpha degradation in B cells.	NFKBIA
15909110	10.1007/s10495-005-1877-0	Novel sulfasalazine analogues with enhanced NF-kB inhibitory and apoptosis promoting activity.	NFKBIA
15858823	10.1002/ijc.21036	Germline mutations and polymorphisms in the NFKBIA gene in Hodgkin lymphoma.	NFKBIA
15778364	10.4049/jimmunol.174.7.4060	CD40 engagement prevents peroxisome proliferator-activated receptor gamma agonist-induced apoptosis of B lymphocytes and B lymphoma cells by an NF-kappaB-dependent mechanism.	NFKBIA
15198731	10.1111/j.1365-2141.2004.05000.x	Mutational analysis of the IkappaBalpha gene in activated B cell-like diffuse large B-cell lymphoma.	NFKBIA
15147743	10.1016/j.biocel.2004.02.004	Tissue inhibitor of metalloproteinases-2 growth-stimulatory activity is mediated by nuclear factor-kappa B in A549 lung epithelial cells.	NFKBIA
15131062	10.1158/1078-0432.ccr-03-0494	Induction of cell cycle arrest and apoptosis by the proteasome inhibitor PS-341 in Hodgkin disease cell lines is independent of inhibitor of nuclear factor-kappaB mutations or activation of the CD30, CD40, and RANK receptors.	NFKBIA
15068390	10.1007/BF03260037	Monitoring NF-kappa B transactivation potential via real-time PCR quantification of I kappa B-alpha gene expression.	NFKBIA
14763901	10.1042/BJ20031796	A mechanistic insight into a proteasome-independent constitutive inhibitor kappaBalpha (IkappaBalpha) degradation and nuclear factor kappaB (NF-kappaB) activation pathway in WEHI-231 B-cells.	NFKBIA
14668329	10.1074/jbc.M312398200	Bcl-3 and NFkappaB p50-p50 homodimers act as transcriptional repressors in tolerant CD4+ T cells.	NFKBIA
12963487	10.1016/s0006-2952(03)00415-5	Genistein reduces NF-kappa B in T lymphoma cells via a caspase-mediated cleavage of I kappa B alpha.	NFKBIA
12902482	10.4049/jimmunol.171.4.1816	T cell-intrinsic requirement for NF-kappa B induction in postdifferentiation IFN-gamma production and clonal expansion in a Th1 response.	NFKBIA
12816986	10.4049/jimmunol.171.1.88	Inhibition of constitutive NF-kappa B activation in mantle cell lymphoma B cells leads to induction of cell cycle arrest and apoptosis.	NFKBIA
12815168	10.1124/mol.64.1.123	Jesterone dimer, a synthetic derivative of the fungal metabolite jesterone, blocks activation of transcription factor nuclear factor kappaB by inhibiting the inhibitor of kappaB kinase.	NFKBIA
12745547	10.1080/0962935031000096953	Dexamethasone prevents interleukin-1beta-induced nuclear factor-kappaB activation by upregulating IkappaB-alpha synthesis, in lymphoblastic cells.	NFKBIA
12537981	10.1016/s0145-2126(02)00164-9	Capsaicin inhibits growth of adult T-cell leukemia cells.	NFKBIA
12525885		Mutational analysis of IkappaBalpha in hematologic malignancies.	NFKBIA
12413886	10.1006/excr.2002.5640	CD40-mediated apoptosis in murine B-lymphoma lines containing mutated p53.	NFKBIA
12406882	10.1182/blood-2002-08-2525	Potentiation of TRAIL-induced apoptosis in primary effusion lymphoma through azidothymidine-mediated inhibition of NF-kappa B.	NFKBIA
12377412	10.1016/s0165-4608(02)00541-1	Identification of polymorphisms of the IkappaBalpha gene associated with an increased risk of multiple myeloma.	NFKBIA
12189195	10.1093/carcin/23.9.1511	Cigarette smoke condensate activates nuclear transcription factor-kappaB through phosphorylation and degradation of IkappaB(alpha): correlation with induction of cyclooxygenase-2.	NFKBIA
12058256	10.1038/sj.gene.6363846	Inhibitors in the NFkappaB cascade comprise prime candidate genes predisposing to multiple sclerosis, especially in selected combinations.	NFKBIA
11861386		Proteasome inhibitor PS-341, a potential therapeutic agent for adult T-cell leukemia.	NFKBIA
11781710	10.1038/sj.gene.6363803	Epstein-Barr virus latent membrane protein-1 activates CD25 expression in lymphoma cells involving the NFkappaB pathway.	NFKBIA
11739184	10.1182/blood.v98.13.3762	Arsenic trioxide induces apoptosis in human T-cell leukemia virus type 1- and type 2-infected cells by a caspase-3-dependent mechanism involving Bcl-2 cleavage.	NFKBIA
11707390	10.1093/emboj/20.22.6180	Crystal structure of the ankyrin repeat domain of Bcl-3: a unique member of the IkappaB protein family.	NFKBIA
11110706		Differential effects of CD30 activation in anaplastic large cell lymphoma and Hodgkin disease cells.	NFKBIA
11023521		Arsenic-interferon-alpha-triggered apoptosis in HTLV-I transformed cells is associated with tax down-regulation and reversal of NF-kappa B activation.	NFKBIA
10931834	10.1074/jbc.M004148200	NF-kappa B activity is required for the deregulation of c-myc expression by the immunoglobulin heavy chain enhancer.	NFKBIA
10930537	10.1016/s0006-2952(00)00387-7	Prevention of etoposide-induced apoptosis by proteasome inhibitors in a human leukemic cell line but not in fresh acute leukemia blasts. A differential role of NF-kappab activation.	NFKBIA
10880446	10.1093/emboj/19.13.3337	Constitutive activation of NF-kappaB and T-cell leukemia/lymphoma in Notch3 transgenic mice.	NFKBIA
10781932	10.1016/s0898-6568(00)00062-0	Role and regulation of Rel/NF-kappaB activity in anti-immunoglobulin-induced apoptosis in WEHI-231 B lymphoma cells.	NFKBIA
10720133	10.1038/sj.leu.2401705	Transcription factor NF-kappaB is constitutively activated in acute lymphoblastic leukemia cells.	NFKBIA
10670837	10.1097/00024382-200013020-00001	NF-kappaB regulatory mechanisms in alveolar macrophages from patients with acute respiratory distress syndrome.	NFKBIA
10637284	10.1084/jem.191.2.395	Clonal deleterious mutations in the IkappaBalpha gene in the malignant cells in Hodgkin's lymphoma.	NFKBIA
10564680	10.1093/jnci/91.22.1956	Inhibition of NF-kappaB, clonogenicity, and radiosensitivity of human cancer cells.	NFKBIA
10515890		Expression of human inducible nitric oxide synthase gene in T-cell lines infected with human T-cell leukemia virus type-I and primary adult T-cell leukemia cells.	NFKBIA
10384125		Constitutive nuclear translocation of NF-kappa B in B cells in the absence of I kappa B degradation.	NFKBIA
10340377	10.1038/sj.onc.1202893	Mutations in the IkBa gene in Hodgkin's disease suggest a tumour suppressor role for IkappaBalpha.	NFKBIA
10202013		An 11-amino acid sequence in the cytoplasmic domain of CD40 is sufficient for activation of c-Jun N-terminal kinase, activation of MAPKAP kinase-2, phosphorylation of I kappa B alpha, and protection of WEHI-231 cells from anti-IgM-induced growth arrest.	NFKBIA
10090947		Constitutive activation of NF-kappaB in primary adult T-cell leukemia cells.	NFKBIA
10023675	10.1038/sj.onc.1202374	Physical interaction of the bHLH LYL1 protein and NF-kappaB1 p105.	NFKBIA
9973408		Lipopolysaccharide inhibits TNF-induced apoptosis: role of nuclear factor-kappaB activation and reactive oxygen intermediates.	NFKBIA
9624136	10.1074/jbc.273.25.15494	Ceramide activates NFkappaB by inducing the processing of p105.	NFKBIA
9512545	10.1093/nar/26.7.1724	Signal-dependent degradation of IkappaBalpha is mediated by an inducible destruction box that can be transferred to NF-kappaB, bcl-3 or p53.	NFKBIA
9572494	10.1038/sj.onc.1201735	Defective IkappaBalpha in Hodgkin cell lines with constitutively active NF-kappaB.	NFKBIA
9570540		CpG DNA rescue from anti-IgM-induced WEHI-231 B lymphoma apoptosis via modulation of I kappa B alpha and I kappa B beta and sustained activation of nuclear factor-kappa B/c-Rel.	NFKBIA
9221757	10.1084/jem.186.2.279	IkappaBalpha overexpression delays tumor formation in v-rel transgenic mice.	NFKBIA
9252555	10.1152/ajplung.1997.273.1.L185	Systemic blood loss affects NF-kappa B regulatory mechanisms in the lungs.	NFKBIA
8683159		Maintenance of nuclear factor-kappa B/Rel and c-myc expression during CD40 ligand rescue of WEHI 231 early B cells from receptor-mediated apoptosis through modulation of I kappa B proteins.	NFKBIA
8654782	10.1042/bst023597s	Sustained activation of NF kappa B and transient I kappa B alpha degradation induced by tumour necrosis factor in 1321N1 human astrocytoma.	NFKBIA
7692229	10.1128/mcb.13.10.6283-6289.1993	Differential regulation of vascular cell adhesion molecule 1 gene expression by specific NF-kappa B subunits in endothelial and epithelial cells.	NFKBIA
20193848	10.1016/j.cancergencyto.2009.11.005	Mutations of NFKBIA in biopsy specimens from Hodgkin lymphoma.	NFKBIA
19507254	10.1002/ijc.24502	Mutations of NFKBIA, encoding IkappaB alpha, are a recurrent finding in classical Hodgkin lymphoma but are not a unifying feature of non-EBV-associated cases.	NFKBIA
15858823	10.1002/ijc.21036	Germline mutations and polymorphisms in the NFKBIA gene in Hodgkin lymphoma.	NFKBIA
31344550	10.1016/j.virol.2019.07.011	Association of polymorphisms in NFκB1 promoter and NFκBIA gene with the development of antibodies against HHV-8 in HIV-infected individuals.	NFKBIA
10637284	10.1084/jem.191.2.395	Clonal deleterious mutations in the IkappaBalpha gene in the malignant cells in Hodgkin's lymphoma.	NFKBIA
19648161	10.3324/haematol.2009.010157	Mutations in the genes coding for the NF-κB regulating factors IκBα and A20 are uncommon in nodular lymphocyte-predominant Hodgkin's lymphoma.	NFKBIA
15979856	10.1016/j.bbadis.2005.05.003	Relationship between constitutive nuclear factor-kappaB (NF-kappaB) and inhibitor kappaB-alpha (IkappaB-alpha) in an interferon-alpha-sensitive human Burkitt lymphoma cell line.	NFKBIA
15969767	10.1186/1471-2172-6-12	Modulation of p53 activity by IkappaBalpha: evidence suggesting a common phylogeny between NF-kappaB and p53 transcription factors.	NFKBIA
15068390	10.1007/BF03260037	Monitoring NF-kappa B transactivation potential via real-time PCR quantification of I kappa B-alpha gene expression.	NFKBIA
12377412	10.1016/s0165-4608(02)00541-1	Identification of polymorphisms of the IkappaBalpha gene associated with an increased risk of multiple myeloma.	NFKBIA
30887112	10.1007/s00109-019-01777-x	Activation of NF-κB in B cell receptor signaling through Bruton's tyrosine kinase-dependent phosphorylation of IκB-α.	NFKBIA
30116272	10.1186/s11658-018-0102-4	The notch pathway promotes NF-κB activation through Asb2 in T cell acute lymphoblastic leukemia cells.	NFKBIA
26647777	10.3892/ijo.2015.3247	Diallyl trisulfide induces apoptosis by suppressing NF-κB signaling through destabilization of TRAF6 in primary effusion lymphoma.	NFKBIA
21228035	10.3324/haematol.2010.030577	Polymorphisms of nuclear factor-κB family genes are associated with development of multiple myeloma and treatment outcome in patients receiving bortezomib-based regimens.	NFKBIA
17681786	10.1016/j.phrs.2007.06.003	Berberine suppresses inflammatory agents-induced interleukin-1beta and tumor necrosis factor-alpha productions via the inhibition of IkappaB degradation in human lung cells.	NFKBIA
9572494	10.1038/sj.onc.1201735	Defective IkappaBalpha in Hodgkin cell lines with constitutively active NF-kappaB.	NFKBIA
15782119	10.1038/sj.onc.1208564	Aberrant NF-kappaB2/p52 expression in Hodgkin/Reed-Sternberg cells and CD30-transformed rat fibroblasts.	NFKBIA
10023675	10.1038/sj.onc.1202374	Physical interaction of the bHLH LYL1 protein and NF-kappaB1 p105.	NFKBIA
26740240	10.1038/srep18934	Inhibition of Canonical NF-κB Signaling by a Small Molecule Targeting NEMO-Ubiquitin Interaction.	NFKBIA
20551178	10.1242/jcs.069476	Interplay between BCL10, MALT1 and IkappaBalpha during T-cell-receptor-mediated NFkappaB activation.	NFKBIA
19223558	10.1158/1055-9965.EPI-08-1130	Polymorphic variation in NFKB1 and other aspirin-related genes and risk of Hodgkin lymphoma.	NFKBIA
19219072	10.1038/onc.2009.6	Matrix Metalloproteinase-9 gene induction by a truncated oncogenic NF-kappaB2 protein involves the recruitment of MLL1 and MLL2 H3K4 histone methyltransferase complexes.	NFKBIA
20558726	10.1074/jbc.M110.112128	BCL-3 degradation involves its polyubiquitination through a FBW7-independent pathway and its binding to the proteasome subunit PSMB1.	NFKBIA
32246052	10.1038/s42003-020-0882-8	Molecular bases for HOIPINs-mediated inhibition of LUBAC and innate immune responses.	NFKBIA
11830587	10.1074/jbc.M110480200	The human herpes virus 8-encoded viral FLICE inhibitory protein physically associates with and persistently activates the Ikappa B kinase complex.	NFKBIA
21896478	10.1074/jbc.M111.263384	The E3 ubiquitin ligase mind bomb-2 (MIB2) protein controls B-cell CLL/lymphoma 10 (BCL10)-dependent NF-κB activation.	NFKBIA
17363905	10.1038/sj.emboj.7601622	Phosphorylation and ubiquitination of the IkappaB kinase complex by two distinct signaling pathways.	NFKBIA
20716621	10.1158/1055-9965.EPI-10-0389	Genetic polymorphisms in adaptive immunity genes and childhood acute lymphoblastic leukemia.	NFKBIA
15125833	10.1016/s1097-2765(04)00236-9	The TRAF6 ubiquitin ligase and TAK1 kinase mediate IKK activation by BCL10 and MALT1 in T lymphocytes.	NFKBIA
19773279	10.1136/oem.2008.044024	Association between genetic variants in VEGF, ERCC3 and occupational benzene haematotoxicity.	NFKBIA
19573080	10.1111/j.1365-2141.2009.07790.x	Common genetic variants in candidate genes and risk of familial lymphoid malignancies.	NFKBIA
18636124	10.1371/journal.pone.0002816	Polymorphisms in the estrogen receptor 1 and vitamin C and matrix metalloproteinase gene families are associated with susceptibility to lymphoma.	NFKBIA
10362352	10.1038/sj.onc.1202717	The Bcl-3 oncoprotein acts as a bridging factor between NF-kappaB/Rel and nuclear co-regulators.	NFKBIA
